"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-17","9.40"," 1257"," 1253","0.21","0.0",,"80","87","72","  320","  330","25.1","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-18","5.82"," 0237"," 0144","0.00","0.0",,"77","84","70","   20","   10","15.0","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-19","12.97"," 1749"," 1446","0.02","0.0",,"84","91","76","  150","  210","23.0","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-20","18.57"," 1243"," 1105","0.00","0.0",,"85","92","78","  190","  190","29.1","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-21","15.88"," 1752"," 1742","0.15","0.0",,"83","95","71","   20","   20","29.1","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-22","9.17"," 1637"," 1355","0.00","0.0",,"83","93","73","  150","  180","17.0","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-23","14.54"," 1006"," 1505","0.00","0.0",,"86","93","78","  190","  190","23.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-24","16.33"," 0905"," 1446","0.00","0.0",,"85","95","75","  190","  190","25.1","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-25","14.99"," 1829"," 1828","0.00","0.0",,"85","93","77","  160","  160","21.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-26","8.28"," 1908"," 1907","0.00","0.0",,"83","88","78","   30","   30","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-27","5.59"," 1413"," 1412","0.05","0.0",,"84","94","74","  340","  340","25.9","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-28","9.17"," 1654"," 1431","0.00","0.0",,"84","95","73","   20","  320","17.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-29","7.83"," 0944"," 0745","0.00","0.0",,"81","89","73","   20","   10","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-06-30","6.93"," 2231"," 2230","0.03","0.0",,"82","86","77","  140","  140","12.1","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-01","8.50"," 2110"," 2109","0.00","0.0",,"83","90","75","  130","  120","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-02","13.65"," 1308"," 1307","0.00","0.0",,"86","93","79","  180","  180","23.0","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-03","12.53"," 1226"," 1146","0.00","0.0",,"85","93","77","  180","  190","21.9","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-04","15.88"," 0855"," 1515","0.00","0.0",,"85","94","75","  190","  160","23.0","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-05","11.41"," 0026"," 1324","0.00","0.0",,"85","94","75","  170","  150","17.0","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-06","8.28"," 1606"," 1257","0.00","0.0",,"84","95","73","  110","  180","15.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-07","7.16"," 1556"," 1556","0.00","0.0",,"86","97","75","  140","  170","16.1","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-08","8.05"," 1804"," 1705","0.00","0.0",,"88","98","77","  150","  170","14.1","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-09","10.29"," 1736"," 1719","0.00","0.0",,"88","98","77","  160","  150","17.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-10","13.65"," 1650"," 1326","0.00","0.0",,"88","97","79","  170","  180","19.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-11","13.20"," 1017"," 1528","0.00","0.0",,"88","98","78","  210","  140","19.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-12","11.18"," 0201"," 0159","0.00","0.0",,"91","101","80","  190","  190","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-13","9.17"," 2203"," 2202","0.00","0.0",,"92","105","79","  290","  280","19.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-14","6.49"," 1705"," 1701","0.00","0.0",,"91","102","80","  280","  280","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-15","7.61"," 1448"," 1448","0.00","0.0",,"93","104","81","  170","  180","15.0","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-16","12.30"," 1241"," 1246","0.00","0.0",,"94","106","82","  170","  160","23.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-17","10.96"," 1427"," 1323","0.00","0.0",,"89","102","76","  150","  170","17.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-18","10.51"," 1258"," 1452","0.00","0.0",,"90","102","77","  210","  190","17.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-19","10.07"," 0923"," 0927","0.00","0.0",,"92","104","80","  250","  240","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-20","8.95"," 1910"," 1808","0.00","0.0",,"91","105","77","  130","  150","15.0","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-21","8.95"," 0710"," 0652","0.00","0.0",,"90","102","78","   20","   10","25.1","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-22","9.62"," 0715"," 0748","0.00","0.0",,"87","96","78","   10","   30","31.1","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-23","9.17"," 1501"," 1741","0.00","0.0",,"84","93","74","   60","   50","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-24","7.61"," 0729"," 0729","0.00","0.0",,"82","93","71","  140","  140","15.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-25","9.62"," 2201"," 2153","0.00","0.0",,"84","97","71","  110","  110","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-26","9.84"," 1318"," 1238","0.00","0.0",,"88","100","75","  180","  180","17.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-27","9.17"," 1235"," 1235","0.00","0.0",,"85","91","79","   10","   20","25.1","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-28","8.95"," 1827"," 1125","0.00","0.0",,"87","100","74","  170","  200","16.1","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-29","10.29"," 1919"," 1918","0.00","0.0",,"89","98","79","   20","   20","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-30","8.95"," 1548"," 1529","0.00","0.0",,"84","94","73","   20","   40","16.1","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-07-31","7.61"," 1226"," 1431","0.00","0.0",,"84","95","72","   20","   20","16.1","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-01","5.14"," 1330"," 1209","0.00","0.0",,"86","98","73","   40","  320","14.1","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-02","5.82"," 2358"," 1240","0.00","0.0",,"88","101","75","  150","  220","13.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-03","9.40"," 2356"," 1619","0.00","0.0",,"92","104","79","  170","  180","16.1","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-04","10.74"," 1639"," 1638","0.00","0.0",,"91","101","81","  170","  190","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-05","13.42"," 1636"," 1740","0.00","0.0",,"90","101","79","  180","  210","21.0","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-06","13.42"," 1543"," 1539","0.00","0.0",,"92","102","81","  160","  170","21.9","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-07","12.75"," 1330"," 1555","0.00","0.0",,"92","102","82","  170","  190","19.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-08","14.09"," 1948"," 2028","0.00","0.0",,"91","100","81","  170","  160","23.0","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-09","11.18"," 1514"," 1238","0.00","0.0",,"89","98","79","  190","  190","19.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-10","8.28"," 1612"," 1051","0.00","0.0",,"90","101","79","  180","  190","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-11","4.47"," 1543"," 1433","0.00","0.0",,"89","104","73","  100","  130","12.1","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-12","7.16"," 1622"," 1539","0.00","0.0",,"92","103","80","   70","  100","15.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-13","8.28"," 1645"," 1224","0.00","0.0",,"89","100","78","   70","  100","16.1","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-14","8.05"," 1425"," 1418","0.00","0.0",,"87","99","74","  170","  170","17.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-15","9.40"," 0755"," 1523","0.00","0.0",,"91","101","80","  190","  130","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-16","8.95"," 1430"," 1322","0.00","0.0",,"90","101","79","  190","  170","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-17","8.28"," 0915"," 1339","0.00","0.0",,"91","104","78","  240","  170","14.1","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-18","8.28"," 0734"," 0750","0.00","0.0",,"95","106","83","  210","  220","15.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-19","10.29"," 1603"," 1406","0.00","0.0",,"91","104","77","  190","  160","17.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-20","9.84"," 1513"," 1512","0.00","0.0",,"88","102","74","  180","  180","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-21","11.18"," 2217"," 2216","0.00","0.0",,"91","102","80","  130","  130","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-22","8.28"," 2055"," 1500","0.00","0.0",,"90","101","79","  170","  170","16.1","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-23","7.38"," 2145"," 2136","0.00","0.0",,"88","98","77","  150","  150","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-24","7.61"," 2333"," 2330","0.00","0.0",,"89","100","78","  170","  180","13.0","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-25","8.95"," 1508"," 1353","0.00","0.0",,"90","102","78","  150","  150","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-26","10.74"," 1512"," 1512","0.00","0.0",,"91","102","79","  190","  170","17.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-27","11.86"," 1602"," 1241","0.00","0.0",,"91","102","79","  160","  180","17.9","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-28","11.41"," 1646"," 1354","0.00","0.0",,"91","102","80","  190","  150","17.0","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-29","9.40"," 1633"," 1556","0.00","0.0",,"91","103","79","  180","  160","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-30","8.72"," 1312"," 1259","0.00","0.0",,"92","106","78","  190","  190","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-08-31","6.71"," 1436"," 1429","0.00","0.0",,"94","108","80","  180","  190","16.1","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-01","5.82"," 1441"," 1344","0.00","0.0",,"97","109","84","  210","  190","15.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-02","5.59"," 1527"," 1615","0.00","0.0",,"95","109","81","  100","   70","13.0","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-03","5.14"," 1231"," 1024","0.00","0.0",,"95","109","80","  200","  300","13.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-04","4.70"," 1547"," 1546","0.00","0.0",,"96","111","80","   40","   40","14.1","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-05","9.17"," 1219"," 1218","0.00","0.0",,"92","101","82","   50","   50","25.1","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-06","10.07"," 0220"," 0300","0.00","0.0",,"84","94","73","  100","  110","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-07","8.50"," 1715"," 1714","0.00","0.0",,"87","96","77","   70","   70","17.0","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-08","8.95"," 1520"," 1720","0.00","0.0",,"79","87","71","  120","  130","17.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-09","8.28"," 0031"," 0026","0.00","0.0",,"85","94","75","  120","  120","14.1","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-10","10.07"," 2324"," 2358","0.00","0.0",,"89","100","78","  150","  150","17.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-11","13.20"," 2302"," 2309","0.00","0.0",,"91","102","79","  180","  190","29.1","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-12","10.74"," 2324"," 2324","0.00","0.0",,"82","92","72","   50","   60","12.1","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-13","5.37"," 1704"," 1623","0.00","0.0",,"79","90","68","  100","  140","12.1","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-14","5.59"," 2227"," 2225","0.00","0.0",,"84","97","71","  210","  210","14.1","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-15","10.29"," 1630"," 0908","0.00","0.0",,"83","93","72","   30","   30","17.0","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-16","7.38"," 0841"," 0827","0.00","0.0",,"76","87","64","  130","  130","15.0","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-17","4.92"," 1446"," 1239","0.00","0.0",,"73","86","60","  100","   90","13.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-18","6.04"," 1644"," 1648","0.00","0.0",,"77","92","62","  150","  150","15.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-19","13.65"," 1530"," 1529","0.00","0.0",,"78","93","63","  190","  190","23.9","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-20","13.87"," 1817"," 1816","0.00","0.0",,"84","97","70","   30","   20","28.0","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-21","11.63"," 2035"," 2034","0.00","0.0",,"80","91","68","  130","  120","23.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-22","12.97"," 2317"," 2308","0.00","0.0",,"85","96","74","  180","  180","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-23","14.54"," 2234"," 2234","0.00","0.0",,"86","97","74","  300","  310","25.1","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-24","15.66"," 2225"," 2225","0.16","0.0",,"66","74","57","  340","  330","29.1","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-25","14.99"," 0444"," 0443","0.00","0.0",,"57","65","48","  340","  330","31.1","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-26","3.80"," 1026"," 1025","0.00","0.0",,"61","73","49","   80","   80","13.0","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-27","3.58"," 1642"," 1448","0.00","0.0",,"66","80","52","   80","   80","8.9","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-28","4.25"," 1234"," 1509","0.00","0.0",,"69","84","53","   70","   80","13.0","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-29","5.14"," 1541"," 1540","0.00","0.0",,"71","84","58","   70","   70","13.0","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-09-30","8.28"," 1101"," 1345","0.00","0.0",,"73","88","57","  180","  190","15.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-01","12.53"," 1434"," 1628","0.00","0.0",,"75","89","61","  180","  170","23.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-02","14.99"," 1430"," 1238","0.00","0.0",,"80","93","67","  170","  160","25.1","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-03","18.12"," 1638"," 1304","0.00","0.0",,"83","93","72","  170","  190","25.1","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-04","13.42"," 1442"," 0021","0.00","0.0",,"83","93","72","  160","  180","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-05","13.87"," 2200"," 2204","0.00","0.0",,"81","93","69","   10","   10","30.0","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-06","16.11"," 0307"," 0202","0.07","0.0",,"62","69","55","   10","   20","25.1","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-07","14.54"," 0229"," 0228","0.22","0.0",,"50","55","44","   10","   10","23.0","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-08","14.76"," 1302"," 1158","0.00","0.0",,"49","53","44","   20","   20","23.9","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-09","4.70"," 1248"," 1248","0.00","0.0",,"49","58","40","   90","  100","10.1","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-10","6.71"," 1551"," 1221","0.00","0.0",,"52","63","40","  150","  150","15.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-11","8.50"," 1649"," 1101","0.00","0.0",,"64","72","56","  130","  170","14.1","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-12","10.29"," 1211"," 1210","0.00","0.0",,"72","83","60","  150","  150","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-13","12.97"," 1217"," 1145","0.00","0.0",,"70","82","58","  190","  200","23.0","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-14","12.53"," 0021"," 0930","0.00","0.0",,"74","83","65","  170","  180","21.0","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-15","10.96"," 1633"," 1632","0.78","0.0",,"75","85","65","  320","  320","29.1","38.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-16","6.93"," 1359"," 1358","0.00","0.0",,"72","79","65","  340","  340","14.1","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-17","6.04"," 1201"," 1200","0.00","0.0",,"67","74","60","   20","   20","13.0","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-18","3.58"," 1416"," 1415","0.00","0.0",,"71","80","61","   60","   50","8.9","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-19","6.26"," 1415"," 1412","0.00","0.0",,"68","80","56","  160","  150","13.0","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-20","7.61"," 1317"," 1316","0.14","0.0",,"67","72","61","  200","  200","17.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-21","10.29"," 2023"," 2022","0.15","0.0",,"67","72","61","  130","  130","21.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-22","11.18"," 1520"," 1520","1.18","0.0",,"72","78","65","  170","  170","31.1","44.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-23","9.40"," 1541"," 1540","0.00","0.0",,"75","80","69","  130","  130","15.0","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-24","10.29"," 1012"," 1012","0.00","0.0",,"74","80","68","  170","  170","21.9","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-25","10.51"," 1241"," 1415","0.00","0.0",,"74","81","66","  180","  170","21.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-26","10.29"," 1723"," 1722","0.00","0.0",,"75","82","67","  190","  200","19.9","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-27","6.71"," 1332"," 1013","0.01","0.0",,"73","80","65","  210","  180","13.0","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-28","11.63"," 1355"," 2157","0.02","0.0",,"73","81","65","  140","  150","21.9","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-29","8.50"," 0056"," 0056","1.80","0.0",,"69","76","62","  200","  190","30.0","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-30","10.51"," 1526"," 1557","0.01","0.0",,"76","82","69","  200","  160","17.9","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-10-31","14.32"," 1323"," 1213","0.00","0.0",,"74","80","68","  170","  160","23.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-01","11.63"," 1109"," 1039","0.35","0.0",,"71","80","62","  200","  200","31.1","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-02","6.26"," 2058"," 1600","0.37","0.0",,"66","79","53","  180","   80","12.1","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-03","5.82"," 1401"," 1400","0.72","0.0",,"64","66","61","  100","  100","17.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-04","8.05"," 1034"," 1033","0.04","0.0",,"63","65","60","  340","  330","14.1","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-05","8.05"," 1619"," 1525","2.14","0.0",,"62","64","60","  310","  130","21.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-06","11.86"," 1244"," 1243","0.06","0.0",,"55","62","47","  290","  290","23.9","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-07","13.20"," 1320"," 1335","0.07","0.0",,"47","50","43","   20","   20","21.9","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-08","17.90"," 1709"," 1741","0.83","0.0",,"39","43","35","  320","  330","30.0","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-09","6.93"," 0026"," 0020","0.00","0.0",,"43","53","33","  280","  280","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-10","4.70"," 1702"," 1448","0.00","0.0",,"46","58","34","  110","  110","10.1","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-11","8.95"," 1800"," 1750","0.00","0.0",,"46","51","40","  130","  130","15.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-12","11.18"," 1611"," 1155","0.96","0.0",,"44","52","35","  340","  330","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-13","11.41"," 1424"," 1455","0.00","0.0",,"40","48","32","  340","  350","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-14","5.37"," 0032"," 0031","0.00","0.0",,"41","53","29","  290","  290","13.0","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2000-11-15","10.07"," 2155"," 2157","0.00","0.0",,"43","52","34","  170","  160","25.1","30.0"
